Sun Feb 22 05:00:00 +0000 2015, 4988411, 2021835, 3075720, 1263384, 1259266, 894088
Fri Mar 27 04:00:00 +0000 2015, 4722720, 1800098, 2841276, 1136564, 1087651, 1093577
Mon May 25 04:00:00 +0000 2015, 3929203, 1422679, 2325817, 888407, 832463, 647079
Mon Jan 26 05:00:00 +0000 2015, 4526456, 1734077, 2758023, 1160472, 994431, 712161
Tue Apr 28 04:00:00 +0000 2015, 4278567, 1603616, 2540530, 1200206, 931884, 715771
Mon Sep 24 04:00:00 +0000 2012, 1, 0, 1, 1, 0, 1
Fri Feb 27 05:00:00 +0000 2015, 4386958, 1680062, 2654255, 1189282, 1036184, 739650
Wed Apr 1 04:00:00 +0000 2015, 4607690, 1755898, 2842301, 1171250, 1050502, 807380
Sat May 30 04:00:00 +0000 2015, 3976908, 1409320, 2320670, 876657, 858603, 782732
Tue Aug 28 04:00:00 +0000 2012, 3, 0, 0, 0, 0, 0
Wed Nov 27 05:00:00 +0000 2013, 4414307, 1163545, 2409020, 661156, 377026, 644308
Sat Jan 31 05:00:00 +0000 2015, 4417617, 1681426, 2693632, 1108795, 1012769, 694594
Sun May 3 04:00:00 +0000 2015, 4582323, 1757239, 2739574, 1096031, 1011685, 819130
Wed Mar 4 05:00:00 +0000 2015, 4543569, 1841664, 2816747, 1322772, 1160341, 752235
Mon Dec 2 05:00:00 +0000 2013, 4426269, 1196747, 2433924, 695421, 376205, 666684
Thu Feb 5 05:00:00 +0000 2015, 4356982, 1648267, 2635603, 1206053, 909341, 709994
Fri May 8 04:00:00 +0000 2015, 4000863, 1400475, 2314997, 1003637, 821972, 692303
Tue Nov 5 05:00:00 +0000 2013, 4312371, 1094442, 2357960, 646839, 324745, 601772
Sat Dec 7 05:00:00 +0000 2013, 4413140, 1171625, 2426268, 622623, 404006, 663678
Tue Feb 10 05:00:00 +0000 2015, 4344090, 1625287, 2609758, 1201422, 935781, 675737
Wed May 13 04:00:00 +0000 2015, 4045845, 1468727, 2377867, 1040920, 865991, 659118
Sat Aug 6 04:00:00 +0000 2011, 1, 0, 1, 0, 0, 0
Sun Nov 10 05:00:00 +0000 2013, 5059873, 1459958, 2800947, 632833, 413629, 1035899
Thu Dec 12 05:00:00 +0000 2013, 4203357, 1108446, 2330002, 636911, 357527, 589290
Fri Mar 14 04:00:00 +0000 2014, 4287722, 1301596, 2453689, 755983, 563338, 682306
Mon May 18 04:00:00 +0000 2015, 3850836, 1410605, 2297787, 929559, 807048, 606035
Fri Nov 15 05:00:00 +0000 2013, 4158139, 1054028, 2288401, 628807, 321551, 594672
Sun Oct 14 04:00:00 +0000 2012, 2, 0, 0, 0, 0, 0
Mon Jan 13 05:00:00 +0000 2014, 4510017, 1260883, 2542709, 707484, 492690, 573801
Tue Dec 17 05:00:00 +0000 2013, 4266687, 1142252, 2403705, 642987, 359015, 534141
Wed Mar 19 04:00:00 +0000 2014, 4558564, 1409242, 2642053, 823023, 585825, 704825
Sat May 23 04:00:00 +0000 2015, 3842935, 1398383, 2280732, 824096, 838351, 724113
Wed Nov 20 05:00:00 +0000 2013, 4353976, 1158450, 2422980, 634871, 347937, 634361
Sat Jan 18 05:00:00 +0000 2014, 4223929, 1146965, 2365384, 655182, 485746, 530235
Sun Dec 22 05:00:00 +0000 2013, 4448512, 1221009, 2488436, 642428, 428960, 573844
Mon Mar 24 04:00:00 +0000 2014, 4450953, 1424679, 2595785, 715808, 606952, 678299
Thu Jan 23 05:00:00 +0000 2014, 4286950, 1218914, 2393801, 711945, 505022, 529298
Fri Apr 25 04:00:00 +0000 2014, 4279463, 1378981, 2483465, 730928, 618937, 656239
Fri Dec 27 05:00:00 +0000 2013, 4517190, 1201130, 2540129, 655340, 418345, 584561
Sat Mar 29 04:00:00 +0000 2014, 4539770, 1479483, 2650721, 680455, 644965, 801263
Tue Jan 28 05:00:00 +0000 2014, 4401109, 1260667, 2469364, 724557, 491902, 627721
Wed Apr 30 04:00:00 +0000 2014, 4413681, 1428701, 2585410, 743317, 647585, 678706
Wed Jan 1 05:00:00 +0000 2014, 4392442, 1213580, 2474368, 574542, 431956, 513338
Thu Apr 3 04:00:00 +0000 2014, 4487622, 1416629, 2598977, 835681, 618092, 684369
Sun Feb 2 05:00:00 +0000 2014, 4856061, 1471512, 2787723, 635511, 614558, 657255
Mon May 5 04:00:00 +0000 2014, 4541033, 1481990, 2660689, 757283, 686112, 694327
Mon Jan 6 05:00:00 +0000 2014, 4556992, 1253864, 2554450, 652504, 432225, 546547
Thu Mar 6 05:00:00 +0000 2014, 4283162, 1294865, 2426589, 772597, 549906, 660698
Tue Apr 8 04:00:00 +0000 2014, 4581081, 1462978, 2640044, 800961, 632362, 701275
Fri Feb 7 05:00:00 +0000 2014, 4247595, 1183871, 2364975, 707530, 498877, 576793
Sat May 10 04:00:00 +0000 2014, 4416341, 1444686, 2571588, 689803, 688123, 717484
Fri Oct 7 04:00:00 +0000 2011, 1, 0, 0, 0, 0, 1
Wed Nov 7 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Sat Jan 11 05:00:00 +0000 2014, 4335075, 1198944, 2442911, 632696, 492921, 573319
Sun Apr 13 04:00:00 +0000 2014, 4645091, 1535186, 2710008, 697685, 681822, 767293
Wed Jun 11 04:00:00 +0000 2014, 4489903, 1452853, 2654534, 803466, 671609, 722478
Wed Feb 12 05:00:00 +0000 2014, 4339500, 1293870, 2443237, 766072, 537000, 599331
Thu May 15 04:00:00 +0000 2014, 4376131, 1479194, 2585554, 769614, 668514, 716252
Mon Nov 12 05:00:00 +0000 2012, 2, 0, 0, 1, 0, 1
Fri Apr 18 04:00:00 +0000 2014, 4392355, 1436148, 2565071, 706854, 650508, 709153
Mon Jun 16 04:00:00 +0000 2014, 4593133, 1510185, 2663916, 773051, 687049, 718978
Fri Dec 14 05:00:00 +0000 2012, 2, 0, 0, 0, 0, 0
Mon Feb 17 05:00:00 +0000 2014, 4356022, 1318595, 2490842, 729687, 547134, 584067
Tue May 20 04:00:00 +0000 2014, 4301520, 1387240, 2499206, 741541, 631988, 677380
Sat Nov 17 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Sat Jun 21 04:00:00 +0000 2014, 4325615, 1426085, 2507570, 730104, 691590, 652117
Sat Feb 22 05:00:00 +0000 2014, 4500738, 1368785, 2584661, 696263, 567691, 649212
Thu Mar 21 04:00:00 +0000 2013, 2, 0, 0, 0, 0, 0
Sun May 25 04:00:00 +0000 2014, 4544576, 1530272, 2683478, 708841, 739417, 710030
Thu Jun 26 04:00:00 +0000 2014, 4530779, 1501631, 2668151, 825163, 698567, 712153
Mon Dec 24 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Thu Feb 27 05:00:00 +0000 2014, 4242995, 1273723, 2398107, 735483, 534574, 638216
Tue Mar 26 04:00:00 +0000 2013, 1, 0, 1, 0, 0, 1
Fri May 30 04:00:00 +0000 2014, 4236492, 1359687, 2458089, 749121, 654677, 634128
Tue Nov 27 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Tue Jul 1 04:00:00 +0000 2014, 4732781, 1582747, 2783883, 839366, 734209, 769974
Sun Mar 31 04:00:00 +0000 2013, 893449, 212527, 494700, 81841, 42005, 106217
Wed Jun 4 04:00:00 +0000 2014, 4439174, 1459673, 2646445, 766522, 681270, 644541
Sat Aug 2 04:00:00 +0000 2014, 4430258, 1528828, 2584232, 804641, 773949, 709873
Sun Dec 2 05:00:00 +0000 2012, 1, 0, 0, 0, 0, 0
Tue Nov 1 04:00:00 +0000 2011, 1, 0, 0, 0, 0, 0
Sun Jul 6 04:00:00 +0000 2014, 4536369, 1546502, 2700875, 766884, 759060, 668123
Fri Apr 5 04:00:00 +0000 2013, 4475077, 953249, 2528626, 548894, 220455, 562837
Mon Jun 9 04:00:00 +0000 2014, 4509588, 1471522, 2650952, 775206, 679568, 691329
Thu Aug 7 04:00:00 +0000 2014, 4569259, 1625071, 2760021, 881903, 805953, 765892
Mon Feb 4 05:00:00 +0000 2013, 1, 0, 0, 0, 0, 1
Fri Jul 11 04:00:00 +0000 2014, 4633266, 1577057, 2768996, 823131, 760216, 714112
Tue Jan 8 05:00:00 +0000 2013, 1, 0, 0, 0, 0, 0
Wed Apr 10 04:00:00 +0000 2013, 4326155, 953100, 2413869, 524135, 202401, 548583
Tue Aug 12 04:00:00 +0000 2014, 4620757, 1674386, 2799321, 870910, 847976, 783513
Sat Feb 9 05:00:00 +0000 2013, 3, 0, 0, 0, 0, 0
Sun May 12 04:00:00 +0000 2013, 4526021, 1055794, 2531154, 502685, 264005, 567544
Wed Jul 16 04:00:00 +0000 2014, 4540287, 1551037, 2734182, 837531, 751439, 727995
Mon Apr 15 04:00:00 +0000 2013, 4593365, 1145477, 2623301, 541492, 229702, 601772
Sun Aug 17 04:00:00 +0000 2014, 4564929, 1645018, 2758703, 782192, 832286, 903969
Fri May 17 04:00:00 +0000 2013, 4306260, 936247, 2407528, 529459, 221167, 567751
Mon Jul 21 04:00:00 +0000 2014, 4787815, 1685143, 2883373, 888909, 812551, 849999
Thu Sep 18 04:00:00 +0000 2014, 4106442, 1389345, 2362340, 877282, 694789, 756797
Sat Apr 20 04:00:00 +0000 2013, 4321570, 959990, 2421464, 493899, 237876, 534913
Fri Aug 22 04:00:00 +0000 2014, 4509172, 1603068, 2697257, 870977, 809880, 913031
Tue Feb 19 05:00:00 +0000 2013, 1, 0, 0, 0, 0, 1
Wed May 22 04:00:00 +0000 2013, 4460497, 994364, 2506085, 542536, 223807, 556019
Sat Jul 26 04:00:00 +0000 2014, 4582118, 1604878, 2677552, 833316, 794393, 820393
Tue Sep 23 04:00:00 +0000 2014, 4324883, 1479877, 2482258, 964285, 746996, 753568
Thu Apr 25 04:00:00 +0000 2013, 4373019, 968438, 2460191, 531778, 209695, 555570
Wed Aug 27 04:00:00 +0000 2014, 4363690, 1538887, 2614450, 844371, 749686, 754449
Mon May 27 04:00:00 +0000 2013, 4479373, 1013869, 2513856, 517438, 235554, 538224
